Julian_Date,Date,Month,Day,Year,Season,Region,Site_HF,Hours_Presence,DayHr,Proportion_Presence,CorrPres,CorArcsin
489,05/04/11,5,4,2011,10winter,Central,6,NA,NA,NA,NA,NA
490,05/05/11,5,5,2011,10winter,Central,6,NA,NA,NA,NA,NA
491,05/06/11,5,6,2011,10winter,Central,6,NA,NA,NA,NA,NA
492,05/07/11,5,7,2011,10winter,Central,6,NA,NA,NA,NA,NA
493,05/08/11,5,8,2011,10winter,Central,6,NA,NA,NA,NA,NA
494,05/09/11,5,9,2011,10winter,Central,6,NA,NA,NA,NA,NA
495,05/10/11,5,10,2011,10winter,Central,6,NA,NA,NA,NA,NA
496,05/11/11,5,11,2011,10winter,Central,6,23,24,0.958333333,0.958333333,1.365227396
497,05/12/11,5,12,2011,10winter,Central,6,23,24,0.958333333,0.958333333,1.365227396
498,05/13/11,5,13,2011,10winter,Central,6,21,24,0.875,0.875,1.209429203
499,05/14/11,5,14,2011,10winter,Central,6,20,24,0.833333333,0.833333333,1.150261992
500,05/15/11,5,15,2011,10winter,Central,6,12,24,0.5,0.5,0.785398163
501,05/16/11,5,16,2011,10winter,Central,6,13,24,0.541666667,0.541666667,0.827113207
502,05/17/11,5,17,2011,10winter,Central,6,23,24,0.958333333,0.958333333,1.365227396
503,05/18/11,5,18,2011,10winter,Central,6,23,24,0.958333333,0.958333333,1.365227396
504,05/19/11,5,19,2011,10winter,Central,6,23,24,0.958333333,0.958333333,1.365227396
505,05/20/11,5,20,2011,10winter,Central,6,17,24,0.708333333,0.708333333,1.000285879
506,05/21/11,5,21,2011,10winter,Central,6,14,24,0.583333333,0.583333333,0.869122203
507,05/22/11,5,22,2011,10winter,Central,6,22,24,0.916666667,0.916666667,1.277953555
508,05/23/11,5,23,2011,10winter,Central,6,22,24,0.916666667,0.916666667,1.277953555
509,05/24/11,5,24,2011,10winter,Central,6,23,24,0.958333333,0.958333333,1.365227396
510,05/25/11,5,25,2011,10winter,Central,6,20,24,0.833333333,0.833333333,1.150261992
511,05/26/11,5,26,2011,10winter,Central,6,17,24,0.708333333,0.708333333,1.000285879
512,05/27/11,5,27,2011,10winter,Central,6,22,24,0.916666667,0.916666667,1.277953555
513,05/28/11,5,28,2011,10winter,Central,6,18,24,0.75,0.75,1.047197551
514,05/29/11,5,29,2011,10winter,Central,6,19,24,0.791666667,0.791666667,1.096811456
515,05/30/11,5,30,2011,10winter,Central,6,19,24,0.791666667,0.791666667,1.096811456
516,05/31/11,5,31,2011,10winter,Central,6,21,24,0.875,0.875,1.209429203
517,06/01/11,6,1,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
518,06/02/11,6,2,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
519,06/03/11,6,3,2011,11summer,Central,6,21,24,0.875,0.875,1.209429203
520,06/04/11,6,4,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
521,06/05/11,6,5,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
522,06/06/11,6,6,2011,11summer,Central,6,11,24,0.458333333,0.458333333,0.74368312
523,06/07/11,6,7,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
524,06/08/11,6,8,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
525,06/09/11,6,9,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
526,06/10/11,6,10,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
527,06/11/11,6,11,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
528,06/12/11,6,12,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
529,06/13/11,6,13,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
530,06/14/11,6,14,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
531,06/15/11,6,15,2011,11summer,Central,6,17,24,0.708333333,0.708333333,1.000285879
532,06/16/11,6,16,2011,11summer,Central,6,15,24,0.625,0.625,0.911738291
533,06/17/11,6,17,2011,11summer,Central,6,9,24,0.375,0.375,0.659058036
534,06/18/11,6,18,2011,11summer,Central,6,7,24,0.291666667,0.291666667,0.570510448
535,06/19/11,6,19,2011,11summer,Central,6,18,24,0.75,0.75,1.047197551
536,06/20/11,6,20,2011,11summer,Central,6,6,24,0.25,0.25,0.523598776
537,06/21/11,6,21,2011,11summer,Central,6,13,24,0.541666667,0.541666667,0.827113207
538,06/22/11,6,22,2011,11summer,Central,6,21,24,0.875,0.875,1.209429203
539,06/23/11,6,23,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
540,06/24/11,6,24,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
541,06/25/11,6,25,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
542,06/26/11,6,26,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
543,06/27/11,6,27,2011,11summer,Central,6,20,24,0.833333333,0.833333333,1.150261992
544,06/28/11,6,28,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
545,06/29/11,6,29,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
546,06/30/11,6,30,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
547,07/01/11,7,1,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
548,07/02/11,7,2,2011,11summer,Central,6,20,24,0.833333333,0.833333333,1.150261992
549,07/03/11,7,3,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
550,07/04/11,7,4,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
551,07/05/11,7,5,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
552,07/06/11,7,6,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
553,07/07/11,7,7,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
554,07/08/11,7,8,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
555,07/09/11,7,9,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
556,07/10/11,7,10,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
557,07/11/11,7,11,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
558,07/12/11,7,12,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
559,07/13/11,7,13,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
560,07/14/11,7,14,2011,11summer,Central,6,15,24,0.625,0.625,0.911738291
561,07/15/11,7,15,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
562,07/16/11,7,16,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
563,07/17/11,7,17,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
564,07/18/11,7,18,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
565,07/19/11,7,19,2011,11summer,Central,6,20,24,0.833333333,0.833333333,1.150261992
566,07/20/11,7,20,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
567,07/21/11,7,21,2011,11summer,Central,6,19,24,0.791666667,0.791666667,1.096811456
568,07/22/11,7,22,2011,11summer,Central,6,21,24,0.875,0.875,1.209429203
569,07/23/11,7,23,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
570,07/24/11,7,24,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
571,07/25/11,7,25,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
572,07/26/11,7,26,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
573,07/27/11,7,27,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
574,07/28/11,7,28,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
575,07/29/11,7,29,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
576,07/30/11,7,30,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
577,07/31/11,7,31,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
578,08/01/11,8,1,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
579,08/02/11,8,2,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
580,08/03/11,8,3,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
581,08/04/11,8,4,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
582,08/05/11,8,5,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
583,08/06/11,8,6,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
584,08/07/11,8,7,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
585,08/08/11,8,8,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
586,08/09/11,8,9,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
587,08/10/11,8,10,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
588,08/11/11,8,11,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
589,08/12/11,8,12,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
590,08/13/11,8,13,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
591,08/14/11,8,14,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
592,08/15/11,8,15,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
593,08/16/11,8,16,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
594,08/17/11,8,17,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
595,08/18/11,8,18,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
596,08/19/11,8,19,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
597,08/20/11,8,20,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
598,08/21/11,8,21,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
599,08/22/11,8,22,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
600,08/23/11,8,23,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
601,08/24/11,8,24,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
602,08/25/11,8,25,2011,11summer,Central,6,21,24,0.875,0.875,1.209429203
603,08/26/11,8,26,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
604,08/27/11,8,27,2011,11summer,Central,6,21,24,0.875,0.875,1.209429203
605,08/28/11,8,28,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
606,08/29/11,8,29,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
607,08/30/11,8,30,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
608,08/31/11,8,31,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
609,09/01/11,9,1,2011,11summer,Central,6,17,24,0.708333333,0.708333333,1.000285879
610,09/02/11,9,2,2011,11summer,Central,6,19,24,0.791666667,0.791666667,1.096811456
611,09/03/11,9,3,2011,11summer,Central,6,11,24,0.458333333,0.458333333,0.74368312
612,09/04/11,9,4,2011,11summer,Central,6,14,24,0.583333333,0.583333333,0.869122203
613,09/05/11,9,5,2011,11summer,Central,6,14,24,0.583333333,0.583333333,0.869122203
614,09/06/11,9,6,2011,11summer,Central,6,18,24,0.75,0.75,1.047197551
615,09/07/11,9,7,2011,11summer,Central,6,8,24,0.333333333,0.333333333,0.615479709
616,09/08/11,9,8,2011,11summer,Central,6,19,24,0.791666667,0.791666667,1.096811456
617,09/09/11,9,9,2011,11summer,Central,6,21,24,0.875,0.875,1.209429203
618,09/10/11,9,10,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
619,09/11/11,9,11,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
620,09/12/11,9,12,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
621,09/13/11,9,13,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
622,09/14/11,9,14,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
623,09/15/11,9,15,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
624,09/16/11,9,16,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
625,09/17/11,9,17,2011,11summer,Central,6,20,24,0.833333333,0.833333333,1.150261992
626,09/18/11,9,18,2011,11summer,Central,6,19,24,0.791666667,0.791666667,1.096811456
627,09/19/11,9,19,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
628,09/20/11,9,20,2011,11summer,Central,6,21,24,0.875,0.875,1.209429203
629,09/21/11,9,21,2011,11summer,Central,6,18,24,0.75,0.75,1.047197551
630,09/22/11,9,22,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
631,09/23/11,9,23,2011,11summer,Central,6,20,24,0.833333333,0.833333333,1.150261992
632,09/24/11,9,24,2011,11summer,Central,6,21,24,0.875,0.875,1.209429203
633,09/25/11,9,25,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
634,09/26/11,9,26,2011,11summer,Central,6,20,24,0.833333333,0.833333333,1.150261992
635,09/27/11,9,27,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
636,09/28/11,9,28,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
637,09/29/11,9,29,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
638,09/30/11,9,30,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
639,10/01/11,10,1,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
640,10/02/11,10,2,2011,11summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
641,10/03/11,10,3,2011,11summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
642,10/04/11,10,4,2011,11summer,Central,6,NA,NA,NA,NA,NA
643,10/05/11,10,5,2011,11summer,Central,6,NA,NA,NA,NA,NA
644,10/06/11,10,6,2011,11summer,Central,6,NA,NA,NA,NA,NA
645,10/07/11,10,7,2011,11summer,Central,6,NA,NA,NA,NA,NA
646,10/08/11,10,8,2011,11summer,Central,6,NA,NA,NA,NA,NA
647,10/09/11,10,9,2011,11summer,Central,6,NA,NA,NA,NA,NA
648,10/10/11,10,10,2011,11summer,Central,6,NA,NA,NA,NA,NA
649,10/11/11,10,11,2011,11summer,Central,6,NA,NA,NA,NA,NA
650,10/12/11,10,12,2011,11summer,Central,6,NA,NA,NA,NA,NA
651,10/13/11,10,13,2011,11summer,Central,6,NA,NA,NA,NA,NA
652,10/14/11,10,14,2011,11summer,Central,6,NA,NA,NA,NA,NA
653,10/15/11,10,15,2011,11summer,Central,6,NA,NA,NA,NA,NA
654,10/16/11,10,16,2011,11summer,Central,6,NA,NA,NA,NA,NA
655,10/17/11,10,17,2011,11summer,Central,6,NA,NA,NA,NA,NA
656,10/18/11,10,18,2011,11summer,Central,6,NA,NA,NA,NA,NA
657,10/19/11,10,19,2011,11summer,Central,6,NA,NA,NA,NA,NA
658,10/20/11,10,20,2011,11summer,Central,6,NA,NA,NA,NA,NA
659,10/21/11,10,21,2011,11summer,Central,6,NA,NA,NA,NA,NA
660,10/22/11,10,22,2011,11summer,Central,6,NA,NA,NA,NA,NA
661,10/23/11,10,23,2011,11summer,Central,6,NA,NA,NA,NA,NA
662,10/24/11,10,24,2011,11summer,Central,6,NA,NA,NA,NA,NA
663,10/25/11,10,25,2011,11summer,Central,6,NA,NA,NA,NA,NA
664,10/26/11,10,26,2011,11summer,Central,6,NA,NA,NA,NA,NA
665,10/27/11,10,27,2011,11summer,Central,6,NA,NA,NA,NA,NA
666,10/28/11,10,28,2011,11summer,Central,6,NA,NA,NA,NA,NA
667,10/29/11,10,29,2011,11summer,Central,6,NA,NA,NA,NA,NA
668,10/30/11,10,30,2011,11summer,Central,6,NA,NA,NA,NA,NA
669,10/31/11,10,31,2011,11summer,Central,6,NA,NA,NA,NA,NA
670,11/01/11,11,1,2011,11summer,Central,6,NA,NA,NA,NA,NA
671,11/02/11,11,2,2011,11summer,Central,6,NA,NA,NA,NA,NA
672,11/03/11,11,3,2011,11summer,Central,6,NA,NA,NA,NA,NA
673,11/04/11,11,4,2011,11summer,Central,6,NA,NA,NA,NA,NA
674,11/05/11,11,5,2011,11summer,Central,6,NA,NA,NA,NA,NA
675,11/06/11,11,6,2011,11summer,Central,6,NA,NA,NA,NA,NA
676,11/07/11,11,7,2011,11summer,Central,6,NA,NA,NA,NA,NA
677,11/08/11,11,8,2011,11summer,Central,6,NA,NA,NA,NA,NA
678,11/09/11,11,9,2011,11summer,Central,6,NA,NA,NA,NA,NA
679,11/10/11,11,10,2011,11summer,Central,6,NA,NA,NA,NA,NA
680,11/11/11,11,11,2011,11summer,Central,6,NA,NA,NA,NA,NA
681,11/12/11,11,12,2011,11summer,Central,6,NA,NA,NA,NA,NA
682,11/13/11,11,13,2011,11summer,Central,6,NA,NA,NA,NA,NA
683,11/14/11,11,14,2011,11summer,Central,6,21,24,0.875,0.85,1.173096912
684,11/15/11,11,15,2011,11summer,Central,6,23,24,0.958333333,0.930952381,1.304905249
685,11/16/11,11,16,2011,11summer,Central,6,22,24,0.916666667,0.89047619,1.233492751
686,11/17/11,11,17,2011,11summer,Central,6,9,24,0.375,0.364285714,0.647959656
687,11/18/11,11,18,2011,11summer,Central,6,16,24,0.666666667,0.647619048,0.93525052
688,11/19/11,11,19,2011,11summer,Central,6,24,24,1,0.971428571,1.400950039
689,11/20/11,11,20,2011,11summer,Central,6,24,24,1,0.971428571,1.400950039
690,11/21/11,11,21,2011,11summer,Central,6,20,24,0.833333333,0.80952381,1.119162886
691,11/22/11,11,22,2011,11summer,Central,6,24,24,1,0.971428571,1.400950039
692,11/23/11,11,23,2011,11summer,Central,6,21,24,0.875,0.85,1.173096912
693,11/24/11,11,24,2011,11summer,Central,6,21,24,0.875,0.85,1.173096912
694,11/25/11,11,25,2011,11summer,Central,6,24,24,1,0.971428571,1.400950039
695,11/26/11,11,26,2011,11summer,Central,6,15,24,0.625,0.607142857,0.893378413
696,11/27/11,11,27,2011,11summer,Central,6,19,24,0.791666667,0.769047619,1.069485993
697,11/28/11,11,28,2011,11summer,Central,6,16,24,0.666666667,0.647619048,0.93525052
698,11/29/11,11,29,2011,11summer,Central,6,20,24,0.833333333,0.80952381,1.119162886
699,11/30/11,11,30,2011,11summer,Central,6,19,24,0.791666667,0.769047619,1.069485993
700,12/01/11,12,1,2011,11winter,Central,6,21,24,0.875,0.85,1.173096912
701,12/02/11,12,2,2011,11winter,Central,6,14,24,0.583333333,0.566666667,0.852263958
702,12/03/11,12,3,2011,11winter,Central,6,20,24,0.833333333,0.80952381,1.119162886
703,12/04/11,12,4,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
704,12/05/11,12,5,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
705,12/06/11,12,6,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
706,12/07/11,12,7,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
707,12/08/11,12,8,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
708,12/09/11,12,9,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
709,12/10/11,12,10,2011,11winter,Central,6,11,24,0.458333333,0.445238095,0.730526181
710,12/11/11,12,11,2011,11winter,Central,6,18,24,0.75,0.728571429,1.0227882
711,12/12/11,12,12,2011,11winter,Central,6,5,24,0.208333333,0.202380952,0.466617203
712,12/13/11,12,13,2011,11winter,Central,6,10,24,0.416666667,0.404761905,0.689574566
713,12/14/11,12,14,2011,11winter,Central,6,8,24,0.333333333,0.323809524,0.605341148
714,12/15/11,12,15,2011,11winter,Central,6,6,24,0.25,0.242857143,0.515310878
715,12/16/11,12,16,2011,11winter,Central,6,22,24,0.916666667,0.89047619,1.233492751
716,12/17/11,12,17,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
717,12/18/11,12,18,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
718,12/19/11,12,19,2011,11winter,Central,6,23,24,0.958333333,0.930952381,1.304905249
719,12/20/11,12,20,2011,11winter,Central,6,10,24,0.416666667,0.404761905,0.689574566
720,12/21/11,12,21,2011,11winter,Central,6,22,24,0.916666667,0.89047619,1.233492751
721,12/22/11,12,22,2011,11winter,Central,6,20,24,0.833333333,0.80952381,1.119162886
722,12/23/11,12,23,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
723,12/24/11,12,24,2011,11winter,Central,6,22,24,0.916666667,0.89047619,1.233492751
724,12/25/11,12,25,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
725,12/26/11,12,26,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
726,12/27/11,12,27,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
727,12/28/11,12,28,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
728,12/29/11,12,29,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
729,12/30/11,12,30,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
730,12/31/11,12,31,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
731,01/01/12,1,1,2012,11winter,Central,6,23,24,0.958333333,0.930952381,1.304905249
732,01/02/12,1,2,2012,11winter,Central,6,10,24,0.416666667,0.404761905,0.689574566
733,01/03/12,1,3,2012,11winter,Central,6,22,24,0.916666667,0.89047619,1.233492751
734,01/04/12,1,4,2012,11winter,Central,6,21,24,0.875,0.85,1.173096912
735,01/05/12,1,5,2012,11winter,Central,6,21,24,0.875,0.85,1.173096912
736,01/06/12,1,6,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
737,01/07/12,1,7,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
738,01/08/12,1,8,2012,11winter,Central,6,19,24,0.791666667,0.769047619,1.069485993
739,01/09/12,1,9,2012,11winter,Central,6,6,24,0.25,0.242857143,0.515310878
740,01/10/12,1,10,2012,11winter,Central,6,4,24,0.166666667,0.161904762,0.414108461
741,01/11/12,1,11,2012,11winter,Central,6,21,24,0.875,0.85,1.173096912
742,01/12/12,1,12,2012,11winter,Central,6,22,24,0.916666667,0.89047619,1.233492751
743,01/13/12,1,13,2012,11winter,Central,6,22,24,0.916666667,0.89047619,1.233492751
744,01/14/12,1,14,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
745,01/15/12,1,15,2012,11winter,Central,6,23,24,0.958333333,0.930952381,1.304905249
746,01/16/12,1,16,2012,11winter,Central,6,14,24,0.583333333,0.566666667,0.852263958
747,01/17/12,1,17,2012,11winter,Central,6,10,24,0.416666667,0.404761905,0.689574566
748,01/18/12,1,18,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
749,01/19/12,1,19,2012,11winter,Central,6,23,24,0.958333333,0.930952381,1.304905249
750,01/20/12,1,20,2012,11winter,Central,6,23,24,0.958333333,0.930952381,1.304905249
751,01/21/12,1,21,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
